ENROLLMENT,TUITION PAYMENT MARCH 2022,TUITION PAYMENT MARCH 2023,GENDER,TYPE OF EDUCATIONAL INSTITUTION,EDUCATIONAL INSTITUTION,INSTITUTION STATUS,DEPARTMENT,PROVINCE,DISTRICT,CLASSIFICATION,CAMPUS,FACULTY,PROGRAM/MAJOR,SHIFT/SCHEDULE,BENEFIT DISCOUNTS,STUDY MODE,AGE RANGE OF ENROLLED STUDENT,DISABILITY,NUMBER OF ENROLLED COURSES,AT-RISK COURSE
1,1,1,2,COLEGIO,COSMOS,PRIVADA,14,98,533,1,6,1,28,2,4,2,3,0,3,0
1,1,1,1,COLEGIO,SAN JUAN BAUTISTA,ESTATAL,14,98,573,1,6,5,31,0,4,0,3,0,1,0
1,0,0,2,COLEGIO,MADRE MARIA TERESA,PRIVADA,14,98,540,1,6,3,24,2,4,2,2,0,1,1
1,1,1,1,,,,14,98,472,1,6,6,32,2,4,0,4,0,1,0
1,0,0,1,,,,14,98,533,1,6,6,46,1,4,0,4,0,3,0
1,0,0,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,573,0,6,6,61,2,4,0,4,0,0,0
1,1,1,2,COLEGIO,EDELMIRA DEL PANDO,ESTATAL,14,98,32,1,6,5,33,2,4,0,3,0,1,0
1,1,1,1,,,,14,98,78,3,6,6,43,1,4,0,2,0,6,0
1,1,1,1,COLEGIO,LA SALLE,PRIVADA,14,98,308,1,6,6,57,2,4,0,3,0,2,0
1,1,0,1,,,,14,98,533,1,6,6,57,2,4,0,3,0,2,2
1,1,1,1,COLEGIO,CRUZ SACO,PRIVADA,14,98,32,1,6,5,16,1,4,0,3,0,2,0
1,0,0,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,533,0,6,5,59,1,4,0,4,0,3,0
1,0,0,1,,00136,,14,98,560,1,6,6,57,2,4,0,2,0,3,0
1,0,0,1,,,,14,98,182,1,6,0,1,0,4,0,2,0,3,0
1,1,1,2,COLEGIO,FRAY LUIS DE LEON,PRIVADA,14,98,308,1,6,1,18,1,4,0,3,0,3,0
1,1,1,2,COLEGIO,SAN ANDRES,PRIVADA,14,98,54,1,6,5,16,1,4,0,3,0,3,0
1,0,0,1,COLEGIO,COLEGIO GENERICO/EXTRANJERO,PRIVADA,14,98,308,0,6,0,74,2,4,0,4,0,1,0
1,1,1,2,INSTITUTO,PERU PACIFICO,PRIVADA,6,24,654,1,6,0,1,0,4,0,3,0,1,0
1,0,0,1,,CEBA - DIONISIO MANCO CAMPOS,,14,98,182,0,6,5,62,1,4,0,4,0,2,0
1,1,1,2,COLEGIO,PAMER,PRIVADA,14,98,464,1,6,4,78,1,4,0,2,0,1,0
1,1,1,2,COLEGIO,JAPON,ESTATAL,14,98,560,1,6,5,51,2,4,0,3,0,2,0
1,1,1,2,INSTITUTO,IDAT,PRIVADA,14,98,268,0,6,0,15,2,4,0,2,0,2,0
1,0,0,1,,,,14,98,536,1,6,0,1,1,4,0,2,0,2,0
1,1,1,1,,,,14,98,532,1,6,2,19,1,4,0,4,0,2,0
1,1,1,1,COLEGIO,20158 DOS DE MAYO,ESTATAL,14,98,295,1,6,3,24,2,4,0,3,0,2,0
1,1,1,1,INSTITUTO,DE COMERCIO EXTERIOR,PRIVADA,14,98,352,0,6,0,7,0,4,0,4,0,2,0
1,0,0,1,COLEGIO,3061 JORGE CHAVEZ DARTNELL,ESTATAL,14,98,308,1,6,5,16,1,4,0,4,0,2,0
1,1,1,1,,,,14,98,533,1,6,6,45,1,4,0,2,0,3,0
1,0,0,1,INSTITUTO,IDAT,PRIVADA,10,44,125,0,6,6,61,1,4,0,4,0,1,1
1,0,0,1,,,,6,24,68,2,6,5,56,0,4,0,4,0,1,0
1,1,1,1,COLEGIO,1035 JOSE DEL CARMEN MARIN ARI,ESTATAL,14,98,308,1,6,5,56,1,4,0,3,0,1,0
1,1,1,1,,,,14,98,268,1,6,3,24,1,4,0,3,0,3,0
1,0,0,2,,,,14,98,573,1,6,5,71,2,4,0,2,0,1,0
1,1,1,2,COLEGIO,UNIVERSIDADNACIONALFEDERICO,ESTATAL,14,98,308,1,6,3,24,1,4,2,4,0,3,0
1,1,1,1,,,,14,98,295,1,6,0,4,1,4,2,2,0,3,0
1,0,0,2,COLEGIO,UNIVERSIDADNACIONALMAYORDE,ESTATAL,14,98,308,0,6,2,22,2,4,0,4,0,1,0
1,0,0,1,COLEGIO,LIMA SAN MARCOS,PRIVADA,14,98,308,1,6,6,36,1,4,0,4,0,1,1
1,1,1,1,COLEGIO,UNIVERSIDADNACIONALFEDERICO,ESTATAL,14,98,560,1,6,5,52,1,4,0,3,0,3,0
1,0,0,1,INSTITUTO,DE LA CONSTRUCCION - CAPECO,PRIVADA,14,98,308,1,6,5,16,1,4,0,3,0,3,0
1,1,1,2,COLEGIO,093 MANUELA FELICIA GOMEZ,ESTATAL,14,98,308,1,6,1,17,2,4,0,2,0,2,0
1,1,1,2,,,,14,98,137,0,6,0,5,0,4,0,3,0,2,0
1,1,1,1,,,,14,98,137,2,6,6,42,2,4,2,3,0,1,0
1,1,1,1,COLEGIO,COLEGIO GENERICO/EXTRANJERO,PRIVADA,14,98,560,1,6,6,45,2,4,0,3,0,2,0
1,1,1,2,,,,14,98,532,1,6,5,35,2,4,0,3,0,3,0
1,1,1,1,COLEGIO,POLITECNICO NACIONAL DEL CALLA,ESTATAL,6,24,68,0,6,5,62,2,4,0,4,0,1,0
1,0,0,1,COLEGIO,SACOOLIVEROS-VILLAELSALVA,PRIVADA,14,98,659,1,6,5,33,0,4,0,2,0,0,0
1,1,1,2,COLEGIO,SAN PEDRO SANTISIMA TRINIDAD,PRIVADA,14,98,325,1,6,5,71,1,4,0,2,0,1,1
1,1,1,1,COLEGIO,JOHN F. KENNEDY,PRIVADA,6,24,291,1,6,4,78,0,4,0,2,0,2,0
1,1,1,1,UNIVERSIDAD,UNIVERSIDADDESANMARTÍNDEP,PRIVADA,14,98,32,1,6,5,16,1,4,0,4,0,3,0
1,0,0,2,COLEGIO,SIGMA,PRIVADA,14,98,560,1,6,0,1,1,4,2,2,0,1,0
1,1,0,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,532,1,6,3,24,2,4,0,4,0,1,0
1,0,0,1,COLEGIO,0002,ESTATAL,14,98,308,0,6,3,24,1,4,0,4,0,2,2
1,1,1,1,COLEGIO,SAINT CAMILAS SCHOOL,PRIVADA,14,98,327,1,6,5,31,0,4,0,3,0,1,1
1,1,1,1,COLEGIO,ALAS PERUANAS,PRIVADA,10,84,244,1,6,6,57,1,4,0,2,0,3,0
1,1,1,2,COLEGIO,INGENIERIA,PRIVADA,14,98,532,1,6,1,28,1,4,0,2,0,4,0
1,1,1,1,INSTITUTO,ARGENTINA,ESTATAL,14,98,540,0,6,0,7,2,4,0,4,0,2,0
1,1,1,1,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,606,1,6,6,48,1,4,0,4,0,1,0
1,1,1,1,COLEGIO,COLEGIO SISE,PRIVADA,14,98,660,1,6,2,19,2,4,0,3,0,1,0
1,1,1,1,COLEGIO,SANTA MARIA DE BREÑA,PRIVADA,14,98,54,1,6,5,33,0,4,0,3,0,2,0
1,1,1,1,COLEGIO,UNIVERSIDADNACIONALFEDERICO,ESTATAL,14,98,352,0,6,3,24,2,4,0,4,0,3,0
1,1,1,1,COLEGIO,SANTA MARIA DE FATIMA,PRIVADA,14,98,460,1,6,5,56,0,4,0,3,0,1,0
1,0,0,1,,,,14,98,532,0,6,5,62,1,4,0,3,0,2,2
1,1,1,1,COLEGIO,2001 TNTE. CRNL. ALFREDO BONIF,ESTATAL,14,98,492,1,6,6,57,0,4,0,2,0,2,0
1,1,1,1,COLEGIO,TRENTO COLONIAL,PRIVADA,14,98,308,1,6,0,4,1,4,0,3,0,1,0
1,1,1,1,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,540,0,6,6,61,1,4,0,4,0,2,0
1,0,0,2,UNIVERSIDAD,UNIVERSIDADPERUANADECIENCIA,PRIVADA,14,98,32,1,6,5,52,2,4,0,3,0,3,3
1,1,1,1,COLEGIO,CIENCIAS APLICADAS CEDUNSA - S,PRIVADA,14,98,137,0,6,5,59,2,4,0,4,0,3,0
1,1,1,1,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,137,1,6,6,45,2,4,0,3,0,3,0
1,1,1,1,COLEGIO,MANUEL SCORZA II,PRIVADA,14,98,492,0,6,5,62,1,4,0,4,0,2,0
1,1,1,1,UNIVERSIDAD,UNIVERSIDADPERUANADECIENCIA,PRIVADA,14,98,521,1,6,0,1,3,4,0,2,0,2,0
1,1,1,1,COLEGIO,TRENTO,PRIVADA,6,24,654,1,6,1,28,0,4,2,2,0,1,0
1,1,1,2,INSTITUTO,DANIEL ALCIDES CARRION,PRIVADA,14,98,573,1,6,5,52,1,4,0,4,0,1,0
1,1,1,1,COLEGIO,7083 MANUEL GONZALES PRADA,ESTATAL,14,98,536,1,6,5,33,1,4,0,3,0,1,0
1,1,1,1,,064,,14,98,540,1,6,1,17,1,4,2,3,0,2,0
1,1,1,2,COLEGIO,TRILCE,PRIVADA,14,98,78,1,6,5,33,0,4,0,2,0,2,0
1,1,1,1,COLEGIO,GRAN MARISCAL TORIBIO LUZURIAG,ESTATAL,14,98,157,0,6,0,15,1,4,0,4,0,2,0
1,0,0,1,,,,14,98,540,1,6,0,1,2,4,0,2,0,1,0
1,1,1,2,COLEGIO,7055 TUPAC AMARU II,ESTATAL,14,98,660,1,6,5,16,1,4,0,2,0,2,0
1,0,0,1,COLEGIO,RAUL PORRAS BARRENECHEA,PRIVADA,14,98,492,1,6,6,40,0,4,0,2,0,1,0
1,0,0,2,,NUESTRA SEÑORA DE MONSERRAT -,,14,98,492,1,6,0,0,2,4,0,3,0,2,0
1,1,1,1,COLEGIO,SACO,PRIVADA,14,98,309,0,6,5,62,2,4,0,4,0,1,1
1,0,0,1,INSTITUTO,NUESTRA SEÑORA DE GUADALUPE,PRIVADA,14,98,157,1,6,6,36,1,4,0,2,0,1,0
1,0,0,1,COLEGIO,JUAN XXIII,PRIVADA,14,98,543,1,6,5,31,2,4,0,3,0,1,1
1,1,0,1,INSTITUTO,SENATI,PRIVADA,14,98,533,0,6,0,74,1,4,0,3,0,2,0
1,0,0,2,COLEGIO,MARIA PARADO DE BELLIDO,ESTATAL,14,98,492,1,6,6,40,2,4,0,2,0,3,3
1,1,1,2,COLEGIO,REPUBLICA DE VENEZUELA,ESTATAL,6,24,68,1,6,7,29,1,4,0,2,0,1,0
1,0,0,1,INSTITUTO,IFB,PRIVADA,14,98,532,0,6,5,73,2,4,0,4,0,2,2
1,0,0,1,,84259 ALEJANDRO TOLEDO MANRIQU,,14,98,308,1,6,5,33,1,4,0,2,0,1,1
1,1,1,2,,,,14,98,157,1,6,1,18,1,4,0,3,0,1,0
1,1,0,1,COLEGIO,DIVINO MAESTRO DE PRO,PRIVADA,14,98,320,0,6,6,61,2,4,0,4,0,3,0
1,0,0,1,COLEGIO,JOSE MARIA ARGUEDAS,ESTATAL,14,98,32,1,6,6,32,2,4,0,3,0,1,0
1,0,0,1,COLEGIO,COLEGIO SISE,PRIVADA,14,98,513,0,6,0,5,0,4,0,4,0,2,0
1,1,1,1,COLEGIO,JUAN JACOBO ROUSSEAU,PRIVADA,14,98,327,1,6,0,4,1,4,0,2,0,2,0
1,0,0,1,,,,14,98,137,2,6,5,68,1,4,0,4,0,1,1
1,1,1,2,,,,14,98,295,1,6,4,78,0,4,2,3,0,3,0
1,1,1,1,INSTITUTO,4 DE JUNIO DE 1821,ESTATAL,14,98,532,0,6,5,59,1,4,0,4,0,3,0
1,1,1,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,32,1,6,5,52,0,4,2,3,0,3,0
1,1,1,2,,,,14,98,464,1,6,6,36,1,4,0,3,0,3,0
1,1,1,2,,,,14,98,295,0,6,5,73,2,4,0,4,0,2,0
1,1,1,2,,,,14,98,103,1,6,3,24,1,4,0,2,0,1,0
1,1,1,1,,,,14,98,32,2,6,5,63,0,4,2,3,0,3,0
1,1,1,2,COLEGIO,6066 VILLA EL SALVADOR,ESTATAL,14,98,659,1,6,0,4,2,4,2,2,0,2,0
1,0,0,2,INSTITUTO,SENATI,PRIVADA,14,98,157,0,6,2,22,1,4,0,3,0,1,1
1,1,0,2,COLEGIO,JORGE POLAR,PRIVADA,14,98,540,1,6,5,16,2,4,0,2,0,4,0
1,1,1,1,INSTITUTO,0001,ESTATAL,14,98,295,0,6,6,61,2,4,0,4,0,2,0
1,0,0,1,,,,14,98,268,0,6,5,62,2,4,0,4,0,1,0
1,0,0,1,COLEGIO,6005 GENERAL EMILIO SOYER CABE,ESTATAL,14,98,137,1,6,6,40,1,4,2,2,0,1,1
1,1,1,1,COLEGIO,INNOVASCHOOLS-RIMAC2SPORT,PRIVADA,14,98,492,1,6,0,4,2,4,2,1,0,1,0
1,1,1,1,INSTITUTO,CESCA,PRIVADA,14,98,182,0,6,0,15,2,4,0,3,0,3,0
1,1,0,2,COLEGIO,GRAN PACIFICADOR LINUS PAULING,PRIVADA,3,8,261,1,6,0,1,2,4,0,3,0,2,0
1,1,1,1,COLEGIO,JOHN F. KENNEDY,ESTATAL,14,98,288,1,6,5,31,2,4,0,2,0,1,0
1,1,1,1,COLEGIO,ELIAS AGUIRRE,ESTATAL,14,98,137,1,6,6,50,2,4,0,2,0,1,1
1,0,0,1,COLEGIO,UNIVERSIDADNACIONALMAYORDE,ESTATAL,14,98,540,0,6,5,59,2,4,0,4,0,2,2
1,1,1,1,COLEGIO,SACO,PRIVADA,14,98,295,1,6,6,57,2,4,0,1,0,3,0
1,1,1,1,,,,14,98,573,1,6,3,24,0,4,0,2,0,3,0
1,1,1,1,INSTITUTO,TOULOUSE LAUTREC,PRIVADA,14,98,308,1,6,0,10,1,4,0,3,0,3,3
1,1,1,1,INSTITUTO,EL PACIFICO,PRIVADA,14,98,288,1,6,4,78,2,4,0,4,0,1,0
1,1,1,1,UNIVERSIDAD,UNIVERSIDADPERUANADECIENCIA,PRIVADA,14,98,182,1,6,5,52,1,4,0,4,0,2,0
1,1,1,2,COLEGIO,MAESTRO CRUZ SACO,PRIVADA,14,98,533,1,6,5,35,0,4,0,2,0,2,0
1,0,0,1,,,,14,98,461,1,6,3,24,2,4,0,2,0,3,0
1,1,1,2,,00116,,14,98,573,1,6,0,4,1,4,0,2,0,2,0
1,0,0,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,573,0,6,3,24,1,4,0,4,0,3,0
1,1,1,2,,00114,,14,98,659,1,6,0,1,1,4,0,3,0,1,1
1,0,0,2,,,,14,98,533,1,6,6,45,1,4,2,2,0,4,0
1,1,1,1,,00114,,14,98,144,1,6,5,16,1,4,0,3,0,3,0
1,1,1,1,,,,14,98,492,1,6,6,36,2,4,0,2,0,2,0
1,1,1,2,COLEGIO,LINCOLN DEL TRIUNFO,PRIVADA,14,98,660,1,6,0,9,2,4,0,1,0,1,0
1,1,1,2,COLEGIO,SANTA MARIA DEL CAMINO,PRIVADA,14,98,32,1,6,3,24,2,4,2,2,0,1,0
1,1,1,2,,,,14,98,157,1,6,5,16,2,4,0,1,0,2,0
1,1,0,1,,,,6,24,654,1,6,5,30,1,4,0,1,0,2,0
1,1,1,1,COLEGIO,60050 REPUBLICA DE VENEZUELA,ESTATAL,14,98,308,0,6,5,73,2,4,0,3,0,3,0
1,1,1,1,INSTITUTO,ARGENTINA,ESTATAL,14,98,308,0,6,0,15,1,4,0,4,0,1,0
1,1,1,1,COLEGIO,NUESTRA SEÑORA DE GUADALUPE,ESTATAL,14,98,256,1,6,3,24,2,4,0,3,0,3,0
1,1,1,2,COLEGIO,PRECURSORES DE LA INDEPENDENCI,ESTATAL,14,98,320,1,6,0,4,0,4,0,2,0,3,0
1,1,1,2,INSTITUTO,ARZOBISPO LOAYZA (SANTA MARIA,PRIVADA,14,98,182,1,6,4,78,0,4,0,3,0,3,0
1,1,1,2,,,,14,98,54,1,6,7,29,2,4,2,3,0,1,0
1,0,0,1,INSTITUTO,IDAT,PRIVADA,14,98,461,0,6,6,61,2,4,0,4,0,3,0
1,1,1,2,COLEGIO,LICEO AGUIRRE,PRIVADA,14,98,573,1,6,5,33,2,4,2,3,0,1,0
1,1,1,1,INSTITUTO,INSTITUTO PERUANO DE ADMINISTR,PRIVADA,14,98,543,1,6,4,78,1,4,0,3,0,1,0
1,0,0,2,,00113,,14,98,308,1,6,5,33,1,4,0,3,0,4,0
1,1,1,1,,16260 JOSE ANTONIO ENCINAS FRA,,4,69,39,1,6,0,1,1,4,0,1,0,3,0
1,1,1,2,COLEGIO,IÑIGO LOPEZ DE RECALDE,PRIVADA,14,98,157,1,6,5,30,2,4,0,1,0,2,0
1,1,1,1,,,,14,98,308,1,6,6,57,1,4,0,1,0,3,0
1,1,1,1,UNIVERSIDAD,UNIVERSIDADCATÓLICASEDESSAP,PRIVADA,14,98,157,1,6,6,40,1,4,0,4,0,2,0
1,0,0,1,COLEGIO,JESUS REPARADOR,PRIVADA,14,98,532,1,6,5,31,0,4,0,2,0,2,0
1,0,0,1,,,,14,98,532,2,6,3,25,2,4,2,3,0,3,0
1,0,0,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,308,1,6,6,40,1,4,0,3,0,2,0
1,0,0,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,492,1,6,2,19,1,4,2,3,0,1,1
1,1,1,1,INSTITUTO,DE LA CONSTRUCCION - CAPECO,PRIVADA,14,98,182,0,6,5,59,2,4,0,3,0,3,0
1,1,1,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,324,1,6,5,52,2,4,2,3,0,3,0
1,1,1,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,308,1,6,6,40,2,4,0,3,0,1,1
1,1,0,1,INSTITUTO,CIBERTEC,PRIVADA,14,98,182,0,6,6,61,0,4,0,4,0,1,0
1,1,1,1,UNIVERSIDAD,UNIVERSIDADPERUANADECIENCIA,PRIVADA,14,98,660,1,6,3,24,2,4,0,4,0,3,0
1,1,1,2,,SOCRATES,,14,98,295,1,6,5,33,2,4,0,1,0,1,0
1,0,0,2,COLEGIO,MARIA REINA DE LOS APOSTOLES,PRIVADA,14,98,137,1,6,3,24,2,4,0,4,0,1,1
1,1,1,1,,SACOOLIVEROS-SANFELIPEPUE,,14,98,268,1,6,5,52,0,4,0,3,0,1,0
1,1,1,2,,,,6,24,654,1,6,5,16,1,2,0,4,0,3,0
1,0,0,1,COLEGIO,SANTA ANA,PRIVADA,14,98,560,1,6,5,16,0,4,0,1,0,2,0
1,1,1,1,COLEGIO,6038,ESTATAL,14,98,533,1,6,7,29,2,4,2,1,0,2,0
1,0,0,1,,,,14,98,573,1,6,6,46,0,4,0,4,0,2,0
1,0,0,1,COLEGIO,UNIVERSIDADNACIONALDEINGENI,ESTATAL,14,98,308,1,6,6,48,1,4,2,4,0,1,0
1,1,1,1,COLEGIO,SACO,PRIVADA,14,98,295,1,6,2,19,2,4,0,1,0,1,0
1,1,1,1,,,,1,139,379,1,6,6,45,1,2,0,1,0,2,0
1,1,1,1,,,,14,98,573,1,6,1,17,1,4,0,1,0,3,0
1,0,0,2,COLEGIO,UNIVERSIDADNACIONALFEDERICO,ESTATAL,14,98,182,0,6,0,5,2,4,0,4,0,3,3
1,1,1,1,,80669,,14,98,543,0,6,5,59,1,4,0,4,0,3,0
1,0,0,1,COLEGIO,UNIVERSIDADNACIONALMAYORDE,ESTATAL,6,24,68,0,6,3,24,2,4,0,4,0,3,0
1,0,0,1,INSTITUTO,SISE (FORMACION EDUCATIVA),PRIVADA,14,98,309,1,6,6,40,2,4,2,3,0,1,0
1,0,0,1,COLEGIO,3014 LEONCIO PRADO,ESTATAL,14,98,492,1,6,6,45,2,4,2,4,0,2,0
1,1,1,2,,,,14,98,464,1,6,0,0,2,4,2,1,0,1,0
1,1,1,1,INSTITUTO,SISE,PRIVADA,14,98,320,1,6,1,17,1,4,0,3,0,3,0
1,0,0,2,COLEGIO,COLEGIO GENERICO/EXTRANJERO,PRIVADA,6,24,51,0,6,0,7,2,4,0,4,0,2,0
1,1,1,1,INSTITUTO,MANUEL SEOANE CORRALES,ESTATAL,14,98,532,1,6,6,36,2,4,0,3,0,2,0
1,0,0,1,,,,14,98,573,1,6,3,24,2,4,0,2,0,3,0
1,0,0,2,,ISIL,,14,98,308,0,6,3,24,2,4,0,3,0,1,0
1,1,1,2,COLEGIO,TRILCE,PRIVADA,14,98,327,0,6,3,24,2,4,0,3,0,3,0
1,0,0,2,,,,14,98,308,1,6,5,16,2,4,0,3,0,2,0
1,1,1,1,,00136,,14,98,543,0,6,3,24,1,4,0,4,0,3,0
1,1,1,1,INSTITUTO,TECSUP No.1,PRIVADA,14,98,532,0,6,5,62,2,4,0,4,0,2,0
1,1,1,2,COLEGIO,SAN ANTONIO DE JICAMARCA,ESTATAL,14,98,543,1,6,5,52,2,4,0,2,0,3,0
1,1,1,2,,,,6,24,68,2,6,3,25,0,4,2,3,0,2,0
1,1,1,1,COLEGIO,TRILCE,PRIVADA,14,98,659,1,6,5,52,1,4,0,3,0,1,0
1,0,0,2,,,,14,98,573,2,6,6,42,2,4,0,3,0,4,0
1,0,0,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,320,1,6,5,16,1,4,0,4,0,2,0
1,1,1,2,,,,14,98,256,1,6,0,10,1,4,0,1,0,1,0
1,1,1,1,INSTITUTO,SENATI,PRIVADA,14,98,320,1,6,6,57,1,4,2,3,0,2,0
1,0,0,2,COLEGIO,ANTENOR ORREGO ESPINOZA,ESTATAL,14,98,532,1,6,1,28,2,4,0,1,0,2,2
1,0,0,1,,CEBA - LA SORBONA DE LIMA,,14,98,182,1,6,4,78,2,4,0,2,0,2,0
1,1,1,1,COLEGIO,JOSE GRANDA,ESTATAL,14,98,560,0,6,0,15,0,4,0,4,0,3,0
1,0,0,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,660,1,6,7,77,1,4,2,2,0,2,0
1,0,0,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,308,1,6,3,24,1,4,0,3,0,2,0
1,1,1,1,COLEGIO,JUAN GUERRERO QUIMPER,ESTATAL,14,98,536,0,6,0,5,2,4,0,3,0,3,0
1,1,1,2,,,,14,98,540,1,6,5,52,2,4,0,3,0,3,0
1,1,1,1,COLEGIO,RAUL,ESTATAL,6,24,68,1,6,6,40,2,4,0,1,0,1,0
1,1,1,2,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,268,0,6,3,24,2,4,0,3,0,2,0
1,0,0,1,COLEGIO,UNIVERSIDADNACIONALDEINGENI,ESTATAL,14,98,137,0,6,5,59,1,4,0,4,0,3,0
1,1,1,2,INSTITUTO,WERNHER VON BRAUN,PRIVADA,14,98,268,0,6,6,61,1,4,0,3,0,1,0
1,1,1,1,COLEGIO,6005 GENERAL EMILIO SOYER CABE,ESTATAL,14,98,137,1,6,6,40,0,4,0,1,0,2,0
1,0,0,1,COLEGIO,1183 SAUL CANTORAL HUAMANI,ESTATAL,14,98,532,1,6,6,40,2,4,0,1,0,2,0
1,1,1,2,COLEGIO,0003,ESTATAL,14,98,532,0,6,0,15,2,4,0,2,0,2,0
1,0,0,1,COLEGIO,SACO,PRIVADA,14,98,295,1,6,5,33,2,4,0,3,0,1,0
1,1,1,2,INSTITUTO,SGTO. FAP LAZARO ORREGO MORALE,ESTATAL,14,98,660,1,6,4,78,1,4,0,4,0,1,0
1,1,1,2,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,6,24,68,1,6,1,17,2,4,0,2,0,2,0
1,0,0,1,COLEGIO,PAMER,PRIVADA,14,98,532,1,6,6,40,1,4,0,1,0,1,0
1,1,1,1,COLEGIO,SANTA CRUZ,PRIVADA,14,98,513,0,6,6,61,0,4,0,4,0,2,0
1,0,0,1,COLEGIO,0011,ESTATAL,14,98,327,1,6,4,78,1,4,2,3,0,2,0
1,1,1,1,,,,4,69,39,3,6,3,26,2,4,2,2,0,3,0
1,1,1,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,295,1,6,5,16,1,4,0,3,0,1,0
1,1,1,1,COLEGIO,5085 RAMIRO PRIALE PRIALE,ESTATAL,6,24,68,1,6,6,48,1,4,2,1,0,1,0
1,0,0,2,COLEGIO,MERCEDES CABELLO DE CARBONERA,ESTATAL,14,98,308,1,6,3,24,2,4,0,2,0,1,1
1,1,1,2,COLEGIO,3709 NUESTRA SEÑORA DEL ROSARI,PRIVADA,14,98,256,1,6,6,50,1,4,0,1,0,4,0
1,0,0,2,COLEGIO,VIRGEN DE FATIMA,PRIVADA,14,98,288,1,6,4,78,1,4,2,2,0,2,2
1,1,1,1,COLEGIO,BARTOLOME HERRERA,ESTATAL,6,24,68,1,6,6,50,2,4,0,1,0,3,0
1,0,0,1,COLEGIO,JOSE CARLOS MARIATEGUI,ESTATAL,11,160,289,0,6,5,73,2,4,0,3,0,0,0
1,1,1,2,,,,14,98,660,1,6,7,29,1,4,0,0,0,3,0
1,1,1,2,,,,14,98,492,1,6,5,71,2,4,0,1,0,3,0
1,0,0,2,,CESAR AUGUSTO GUARDIA MAYORGA,,4,119,166,2,6,3,25,2,4,2,3,0,2,0
1,1,1,1,COLEGIO,CEBA - PABLO BHONER,PRIVADA,14,98,309,1,6,4,78,1,4,0,2,0,2,0
1,1,1,1,COLEGIO,HORACIO PATIÑO CRUZATTI,PRIVADA,14,98,573,1,6,0,4,1,4,0,1,0,3,0
1,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,573,0,6,0,15,1,4,0,3,0,1,0
1,1,1,2,,,,14,98,532,2,6,3,25,1,4,2,4,0,3,0
1,0,0,2,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,308,0,6,0,7,0,4,0,3,0,3,3
1,0,0,1,,,,14,98,513,2,6,5,68,2,4,0,4,0,3,0
1,0,0,2,,CEBA - CIRO ALEGRIA,,14,98,492,0,6,3,24,2,4,0,4,0,2,0
1,1,1,1,COLEGIO,LEONAR EULER,PRIVADA,14,98,533,1,6,6,46,2,4,0,0,0,3,0
1,1,1,1,COLEGIO,SANTA MARIA DE BREÑA,PRIVADA,14,98,295,1,6,6,40,0,4,2,1,0,1,0
1,1,1,1,COLEGIO,MATER CHRISTI,PRIVADA,14,98,543,1,6,5,33,1,4,0,1,0,2,0
1,0,0,1,INSTITUTO,SENATI,PRIVADA,14,98,308,1,6,5,56,2,4,0,2,0,1,0
1,0,0,2,INSTITUTO,IFB,PRIVADA,14,98,157,0,6,0,5,1,4,0,3,0,2,0
1,0,0,1,COLEGIO,0149 JORGE CIEZA LACHOS,ESTATAL,14,98,532,1,6,2,19,2,4,0,0,0,2,0
1,1,1,2,INSTITUTO,SANTA ROSA,PRIVADA,14,98,543,1,6,7,29,1,4,0,4,0,1,0
1,0,0,1,COLEGIO,SAINT PATRICK,PRIVADA,14,98,573,1,6,0,0,0,4,0,1,0,1,0
1,1,1,2,COLEGIO,DALTON,PRIVADA,14,98,309,1,6,7,76,1,4,0,2,0,2,0
1,1,0,1,INSTITUTO,CESCA,PRIVADA,14,98,295,0,6,6,61,0,4,0,4,0,2,2
1,0,0,2,COLEGIO,AGUSTO SALAZAR BONDY,ESTATAL,6,24,85,1,6,5,16,1,4,2,2,0,1,0
1,1,1,1,,UniversidadNacionaldelCentr,,14,98,536,0,6,5,59,2,4,0,4,0,3,0
